306 6 6
902 700 101 1 6 10000 0.0280617 0.0247579 0.0223781 0.0290029 0.0311925 0.0346409
902 700 101 1 8 10000 0.0246871 0.0231134 0.0229151 0.0270032 0.0261961 0.0350512
902 700 101 1 10 10000 0.0307507 0.028524 0.0259554 0.0310927 0.0391405 0.034388
902 700 101 1 12 10000 0.0304501 0.0278813 0.0267389 0.03075 0.0322753 0.0343839
902 700 101 1 14 10000 0.0312467 0.0286657 0.0263017 0.0306972 0.0224811 0.0343497
902 700 101 1 16 10000 0.0309977 0.0304639 0.0282428 0.0342962 0.0401467 0.0345691
902 700 101 1 1 100000 0.375282 0.344085 0.289806 0.269216 0.257597 0.257843
902 700 101 1 2 100000 0.419264 0.392545 0.275328 0.260419 0.264405 0.24687
902 700 101 1 4 100000 0.232543 0.211123 0.212041 0.212002 0.200661 0.213747
902 700 101 1 6 100000 0.182131 0.15028 0.158793 0.152032 0.154636 0.172339
902 700 101 1 8 100000 0.169657 0.125193 0.124608 0.132059 0.146925 0.215361
902 700 101 1 10 100000 0.228839 0.197392 0.207951 0.197732 0.192435 0.177453
902 700 101 1 12 100000 0.231901 0.216932 0.217936 0.200977 0.201661 0.212826
902 700 101 1 14 100000 0.244792 0.229303 0.224515 0.220399 0.205978 0.251777
902 700 101 1 16 100000 0.238775 0.221294 0.223711 0.209122 0.195976 0.261001
